acd_name,openalex_author_id,openalex_work_id,author_position,is_corresponding,_link_key
Dr Rosemary Louise Nixon,A5068020081,W3140298134,last,False,Dr Rosemary Louise Nixon|W3140298134
Dr Rosemary Louise Nixon,A5068020081,W3025726208,last,False,Dr Rosemary Louise Nixon|W3025726208
Dr Rosemary Louise Nixon,A5068020081,W3081440376,middle,False,Dr Rosemary Louise Nixon|W3081440376
Dr Rosemary Louise Nixon,A5068020081,W4296781331,last,False,Dr Rosemary Louise Nixon|W4296781331
Dr Rosemary Louise Nixon,A5068020081,W3192043611,middle,False,Dr Rosemary Louise Nixon|W3192043611
Dr Rosemary Louise Nixon,A5068020081,W3206993982,last,False,Dr Rosemary Louise Nixon|W3206993982
Dr Rosemary Louise Nixon,A5068020081,W2794429553,last,False,Dr Rosemary Louise Nixon|W2794429553
Dr Rosemary Louise Nixon,A5068020081,W3040435795,last,False,Dr Rosemary Louise Nixon|W3040435795
Dr Rosemary Louise Nixon,A5068020081,W4200447420,middle,False,Dr Rosemary Louise Nixon|W4200447420
Dr Rosemary Louise Nixon,A5068020081,W4391143762,last,False,Dr Rosemary Louise Nixon|W4391143762
Dr Rosemary Louise Nixon,A5068020081,W2062141575,last,True,Dr Rosemary Louise Nixon|W2062141575
Dr Rosemary Louise Nixon,A5068020081,W1965785602,middle,False,Dr Rosemary Louise Nixon|W1965785602
Dr Rosemary Louise Nixon,A5068020081,W2315778248,last,False,Dr Rosemary Louise Nixon|W2315778248
Dr Rosemary Louise Nixon,A5068020081,W2606425147,last,False,Dr Rosemary Louise Nixon|W2606425147
Dr Rosemary Louise Nixon,A5068020081,W3127073287,last,False,Dr Rosemary Louise Nixon|W3127073287
Dr Rosemary Louise Nixon,A5068020081,W1989380088,last,False,Dr Rosemary Louise Nixon|W1989380088
Dr Rosemary Louise Nixon,A5068020081,W2121699312,last,False,Dr Rosemary Louise Nixon|W2121699312
Dr Rosemary Louise Nixon,A5068020081,W3035603303,last,False,Dr Rosemary Louise Nixon|W3035603303
Dr Rosemary Louise Nixon,A5068020081,W3026531245,last,False,Dr Rosemary Louise Nixon|W3026531245
Dr Rosemary Louise Nixon,A5068020081,W4226376344,last,False,Dr Rosemary Louise Nixon|W4226376344
Dr Rosemary Louise Nixon,A5068020081,W4231321983,last,False,Dr Rosemary Louise Nixon|W4231321983
Dr Rosemary Louise Nixon,A5068020081,W4288949382,last,False,Dr Rosemary Louise Nixon|W4288949382
Dr Rosemary Louise Nixon,A5068020081,W4366495440,last,False,Dr Rosemary Louise Nixon|W4366495440
Dr Rosemary Louise Nixon,A5068020081,W4296343694,last,False,Dr Rosemary Louise Nixon|W4296343694
Dr Rosemary Louise Nixon,A5068020081,W4375852068,last,False,Dr Rosemary Louise Nixon|W4375852068
Dr Rosemary Louise Nixon,A5068020081,W4400609281,last,False,Dr Rosemary Louise Nixon|W4400609281
Dr Rosemary Louise Nixon,A5068020081,W4401503272,last,False,Dr Rosemary Louise Nixon|W4401503272
Dr Rosemary Louise Nixon,A5068020081,W4407987850,last,False,Dr Rosemary Louise Nixon|W4407987850
Dr Rosemary Louise Nixon,A5068020081,W1973944323,middle,False,Dr Rosemary Louise Nixon|W1973944323
Dr Rosemary Louise Nixon,A5068020081,W2012460577,middle,False,Dr Rosemary Louise Nixon|W2012460577
Dr Rosemary Louise Nixon,A5068020081,W2017871098,last,False,Dr Rosemary Louise Nixon|W2017871098
Dr Rosemary Louise Nixon,A5068020081,W2026280394,last,True,Dr Rosemary Louise Nixon|W2026280394
Dr Rosemary Louise Nixon,A5068020081,W2085897013,first,False,Dr Rosemary Louise Nixon|W2085897013
Dr Rosemary Louise Nixon,A5068020081,W1984872684,middle,False,Dr Rosemary Louise Nixon|W1984872684
Dr Rosemary Louise Nixon,A5068020081,W2041010581,last,False,Dr Rosemary Louise Nixon|W2041010581
Dr Rosemary Louise Nixon,A5068020081,W2596994789,last,False,Dr Rosemary Louise Nixon|W2596994789
Dr Rosemary Louise Nixon,A5068020081,W4241716671,middle,False,Dr Rosemary Louise Nixon|W4241716671
Dr Rosemary Louise Nixon,A5068020081,W2400250219,first,True,Dr Rosemary Louise Nixon|W2400250219
Dr Rosemary Louise Nixon,A5068020081,W152059920,middle,False,Dr Rosemary Louise Nixon|W152059920
Dr Rosemary Louise Nixon,A5068020081,W1872735675,middle,False,Dr Rosemary Louise Nixon|W1872735675
Dr Rosemary Louise Nixon,A5068020081,W2018455431,last,True,Dr Rosemary Louise Nixon|W2018455431
Dr Rosemary Louise Nixon,A5068020081,W260924986,last,False,Dr Rosemary Louise Nixon|W260924986
Dr Rosemary Louise Nixon,A5068020081,W2889034809,first,True,Dr Rosemary Louise Nixon|W2889034809
Dr Rosemary Louise Nixon,A5068020081,W1526005450,last,False,Dr Rosemary Louise Nixon|W1526005450
Dr Rosemary Louise Nixon,A5068020081,W2264351560,last,True,Dr Rosemary Louise Nixon|W2264351560
Dr Rosemary Louise Nixon,A5068020081,W2505515244,last,False,Dr Rosemary Louise Nixon|W2505515244
Dr Rosemary Louise Nixon,A5068020081,W2624450651,last,False,Dr Rosemary Louise Nixon|W2624450651
Dr Rosemary Louise Nixon,A5068020081,W3022701099,first,False,Dr Rosemary Louise Nixon|W3022701099
Dr Rosemary Louise Nixon,A5068020081,W3214193825,last,False,Dr Rosemary Louise Nixon|W3214193825
Dr Rosemary Louise Nixon,A5068020081,W4211260312,last,False,Dr Rosemary Louise Nixon|W4211260312
Dr Rosemary Louise Nixon,A5068020081,W4234998400,last,False,Dr Rosemary Louise Nixon|W4234998400
Dr Rosemary Louise Nixon,A5068020081,W4388410661,middle,False,Dr Rosemary Louise Nixon|W4388410661
Dr Rosemary Louise Nixon,A5068020081,W4394722452,last,False,Dr Rosemary Louise Nixon|W4394722452
Dr Rosemary Louise Nixon,A5068020081,W2408798490,first,False,Dr Rosemary Louise Nixon|W2408798490
Dr Rosemary Louise Nixon,A5068020081,W2957471181,first,True,Dr Rosemary Louise Nixon|W2957471181
Dr Rosemary Louise Nixon,A5068020081,W1986009924,last,False,Dr Rosemary Louise Nixon|W1986009924
Dr Rosemary Louise Nixon,A5068020081,W4246552107,last,False,Dr Rosemary Louise Nixon|W4246552107
Dr Rosemary Louise Nixon,A5068020081,W1484213598,first,False,Dr Rosemary Louise Nixon|W1484213598
Dr Rosemary Louise Nixon,A5068020081,W2256879855,last,False,Dr Rosemary Louise Nixon|W2256879855
Dr Rosemary Louise Nixon,A5068020081,W1544592216,last,False,Dr Rosemary Louise Nixon|W1544592216
Dr Rosemary Louise Nixon,A5068020081,W1970423239,first,True,Dr Rosemary Louise Nixon|W1970423239
Dr Rosemary Louise Nixon,A5068020081,W2031898323,first,True,Dr Rosemary Louise Nixon|W2031898323
Dr Rosemary Louise Nixon,A5068020081,W2038043210,first,True,Dr Rosemary Louise Nixon|W2038043210
Dr Rosemary Louise Nixon,A5068020081,W2050103726,first,False,Dr Rosemary Louise Nixon|W2050103726
Dr Rosemary Louise Nixon,A5068020081,W2083959018,last,False,Dr Rosemary Louise Nixon|W2083959018
Dr Rosemary Louise Nixon,A5068020081,W2106499317,last,True,Dr Rosemary Louise Nixon|W2106499317
Dr Rosemary Louise Nixon,A5068020081,W2115282117,middle,False,Dr Rosemary Louise Nixon|W2115282117
Dr Rosemary Louise Nixon,A5068020081,W2225015823,first,True,Dr Rosemary Louise Nixon|W2225015823
Dr Rosemary Louise Nixon,A5068020081,W2242019734,middle,False,Dr Rosemary Louise Nixon|W2242019734
Dr Rosemary Louise Nixon,A5068020081,W2245696883,middle,False,Dr Rosemary Louise Nixon|W2245696883
Dr Rosemary Louise Nixon,A5068020081,W2248093415,last,False,Dr Rosemary Louise Nixon|W2248093415
Dr Rosemary Louise Nixon,A5068020081,W2314700400,first,False,Dr Rosemary Louise Nixon|W2314700400
Dr Rosemary Louise Nixon,A5068020081,W2315919039,first,False,Dr Rosemary Louise Nixon|W2315919039
Dr Rosemary Louise Nixon,A5068020081,W2316908153,first,True,Dr Rosemary Louise Nixon|W2316908153
Dr Rosemary Louise Nixon,A5068020081,W2323565509,first,True,Dr Rosemary Louise Nixon|W2323565509
Dr Rosemary Louise Nixon,A5068020081,W2329243872,first,False,Dr Rosemary Louise Nixon|W2329243872
Dr Rosemary Louise Nixon,A5068020081,W2330809041,first,False,Dr Rosemary Louise Nixon|W2330809041
Dr Rosemary Louise Nixon,A5068020081,W2331997601,first,True,Dr Rosemary Louise Nixon|W2331997601
Dr Rosemary Louise Nixon,A5068020081,W2415395113,first,True,Dr Rosemary Louise Nixon|W2415395113
Dr Rosemary Louise Nixon,A5068020081,W2420646365,first,False,Dr Rosemary Louise Nixon|W2420646365
Dr Rosemary Louise Nixon,A5068020081,W2556315538,middle,False,Dr Rosemary Louise Nixon|W2556315538
Dr Rosemary Louise Nixon,A5068020081,W2624896732,first,True,Dr Rosemary Louise Nixon|W2624896732
Dr Rosemary Louise Nixon,A5068020081,W2805908278,first,False,Dr Rosemary Louise Nixon|W2805908278
Dr Rosemary Louise Nixon,A5068020081,W3003747887,last,False,Dr Rosemary Louise Nixon|W3003747887
Dr Rosemary Louise Nixon,A5068020081,W3022484187,middle,False,Dr Rosemary Louise Nixon|W3022484187
Dr Rosemary Louise Nixon,A5068020081,W3044392714,last,False,Dr Rosemary Louise Nixon|W3044392714
Dr Rosemary Louise Nixon,A5068020081,W3113396610,last,False,Dr Rosemary Louise Nixon|W3113396610
Dr Rosemary Louise Nixon,A5068020081,W3117171163,last,False,Dr Rosemary Louise Nixon|W3117171163
Dr Rosemary Louise Nixon,A5068020081,W3146865388,last,False,Dr Rosemary Louise Nixon|W3146865388
Dr Rosemary Louise Nixon,A5068020081,W3179663181,last,False,Dr Rosemary Louise Nixon|W3179663181
Dr Rosemary Louise Nixon,A5068020081,W337943324,last,False,Dr Rosemary Louise Nixon|W337943324
Dr Rosemary Louise Nixon,A5068020081,W4210305382,first,True,Dr Rosemary Louise Nixon|W4210305382
Dr Rosemary Louise Nixon,A5068020081,W4210760536,last,False,Dr Rosemary Louise Nixon|W4210760536
Dr Rosemary Louise Nixon,A5068020081,W4211090188,last,False,Dr Rosemary Louise Nixon|W4211090188
Dr Rosemary Louise Nixon,A5068020081,W4212856626,first,False,Dr Rosemary Louise Nixon|W4212856626
Dr Rosemary Louise Nixon,A5068020081,W4214501715,first,False,Dr Rosemary Louise Nixon|W4214501715
Dr Rosemary Louise Nixon,A5068020081,W4214850723,last,False,Dr Rosemary Louise Nixon|W4214850723
Dr Rosemary Louise Nixon,A5068020081,W4224216850,last,False,Dr Rosemary Louise Nixon|W4224216850
Dr Rosemary Louise Nixon,A5068020081,W4236878510,last,True,Dr Rosemary Louise Nixon|W4236878510
Dr Rosemary Louise Nixon,A5068020081,W4237006781,first,True,Dr Rosemary Louise Nixon|W4237006781
Dr Rosemary Louise Nixon,A5068020081,W423952415,first,True,Dr Rosemary Louise Nixon|W423952415
Dr Rosemary Louise Nixon,A5068020081,W4239914687,first,False,Dr Rosemary Louise Nixon|W4239914687
Dr Rosemary Louise Nixon,A5068020081,W4242493556,first,True,Dr Rosemary Louise Nixon|W4242493556
Dr Rosemary Louise Nixon,A5068020081,W4247758916,middle,False,Dr Rosemary Louise Nixon|W4247758916
Dr Rosemary Louise Nixon,A5068020081,W4251757612,last,False,Dr Rosemary Louise Nixon|W4251757612
Dr Rosemary Louise Nixon,A5068020081,W4256050820,first,False,Dr Rosemary Louise Nixon|W4256050820
Dr Rosemary Louise Nixon,A5068020081,W4391637690,last,False,Dr Rosemary Louise Nixon|W4391637690
Dr Rosemary Louise Nixon,A5068020081,W4392926189,last,False,Dr Rosemary Louise Nixon|W4392926189
Dr Rosemary Louise Nixon,A5068020081,W4403300884,last,False,Dr Rosemary Louise Nixon|W4403300884
Dr Rosemary Louise Nixon,A5068020081,W4404122210,last,False,Dr Rosemary Louise Nixon|W4404122210
Dr Rosemary Louise Nixon,A5068020081,W4406078583,last,False,Dr Rosemary Louise Nixon|W4406078583
Dr Rosemary Louise Nixon,A5068020081,W4408067255,last,True,Dr Rosemary Louise Nixon|W4408067255
Dr Rosemary Louise Nixon,A5068020081,W4409988849,first,False,Dr Rosemary Louise Nixon|W4409988849
Dr Rosemary Louise Nixon,A5068020081,W4412487289,last,False,Dr Rosemary Louise Nixon|W4412487289
Dr Rosemary Louise Nixon,A5068020081,W4413514372,last,False,Dr Rosemary Louise Nixon|W4413514372
Dr Rosemary Louise Nixon,A5068020081,W4414249838,last,False,Dr Rosemary Louise Nixon|W4414249838
Dr Rosemary Louise Nixon,A5068020081,W4414493900,last,False,Dr Rosemary Louise Nixon|W4414493900
Dr Rosemary Louise Nixon,A5068020081,W4414993254,last,False,Dr Rosemary Louise Nixon|W4414993254
Dr Rosemary Louise Nixon,A5068020081,W582486776,last,False,Dr Rosemary Louise Nixon|W582486776
Dr Rosemary Louise Nixon,A5068020081,W7128816757,last,True,Dr Rosemary Louise Nixon|W7128816757
Dr Rosemary Louise Nixon,A5068020081,W7130416793,last,False,Dr Rosemary Louise Nixon|W7130416793
Dr Rosemary Louise Nixon,A5068020081,W7133191799,first,False,Dr Rosemary Louise Nixon|W7133191799
Dr Rosemary Louise Nixon,A5068020081,W7133207830,middle,False,Dr Rosemary Louise Nixon|W7133207830
Dr Rosemary Louise Nixon,A5068020081,W7134067733,last,False,Dr Rosemary Louise Nixon|W7134067733
Dr Rosemary Louise Nixon,A5068020081,W7141554106,last,False,Dr Rosemary Louise Nixon|W7141554106
Dr Rowland Robert Noakes,A5071038262,W2008250267,first,True,Dr Rowland Robert Noakes|W2008250267
Dr Rowland Robert Noakes,A5071038262,W4321749417,middle,False,Dr Rowland Robert Noakes|W4321749417
Dr Rowland Robert Noakes,A5071038262,W3045431608,first,True,Dr Rowland Robert Noakes|W3045431608
Dr Rowland Robert Noakes,A5071038262,W4319999863,first,True,Dr Rowland Robert Noakes|W4319999863
Dr Rowland Robert Noakes,A5071038262,W4401157192,first,True,Dr Rowland Robert Noakes|W4401157192
Dr Rowland Robert Noakes,A5071038262,W2028923755,first,True,Dr Rowland Robert Noakes|W2028923755
Dr Rowland Robert Noakes,A5071038262,W2810900694,first,True,Dr Rowland Robert Noakes|W2810900694
Dr Rowland Robert Noakes,A5071038262,W4412964211,middle,False,Dr Rowland Robert Noakes|W4412964211
Dr Rowland Robert Noakes,A5071038262,W7134064542,middle,False,Dr Rowland Robert Noakes|W7134064542
Dr Rowland Robert Noakes,A5071038262,W2069125035,last,False,Dr Rowland Robert Noakes|W2069125035
Dr Rowland Robert Noakes,A5071038262,W2032308367,first,True,Dr Rowland Robert Noakes|W2032308367
Dr Rowland Robert Noakes,A5071038262,W2121756625,first,True,Dr Rowland Robert Noakes|W2121756625
Dr Rowland Robert Noakes,A5071038262,W2007174134,first,True,Dr Rowland Robert Noakes|W2007174134
Dr Rowland Robert Noakes,A5071038262,W2139193941,first,False,Dr Rowland Robert Noakes|W2139193941
Dr Rowland Robert Noakes,A5071038262,W3182762371,first,True,Dr Rowland Robert Noakes|W3182762371
Dr Rowland Robert Noakes,A5071038262,W2686627377,first,True,Dr Rowland Robert Noakes|W2686627377
Dr Rowland Robert Noakes,A5071038262,W47246197,first,False,Dr Rowland Robert Noakes|W47246197
Dr Rowland Robert Noakes,A5071038262,W2553488458,middle,False,Dr Rowland Robert Noakes|W2553488458
Dr Rowland Robert Noakes,A5071038262,W4320002376,middle,False,Dr Rowland Robert Noakes|W4320002376
Dr Rowland Robert Noakes,A5071038262,W4385330382,last,False,Dr Rowland Robert Noakes|W4385330382
Dr Rowland Robert Noakes,A5071038262,W4391750018,middle,False,Dr Rowland Robert Noakes|W4391750018
Dr Rowland Robert Noakes,A5071038262,W4402248749,first,True,Dr Rowland Robert Noakes|W4402248749
Dr Rowland Robert Noakes,A5071038262,W4403434166,last,False,Dr Rowland Robert Noakes|W4403434166
Dr Rowland Robert Noakes,A5071038262,W4405771361,first,True,Dr Rowland Robert Noakes|W4405771361
Dr Rowland Robert Noakes,A5071038262,W4410141046,middle,False,Dr Rowland Robert Noakes|W4410141046
Dr Rowland Robert Noakes,A5071038262,W7131880023,first,True,Dr Rowland Robert Noakes|W7131880023
Dr Russell Hills,A5004986152,W2056031123,last,False,Dr Russell Hills|W2056031123
Dr Russell Hills,A5004986152,W2027361067,first,True,Dr Russell Hills|W2027361067
Dr Sandeep  Kumar,A5019074218,W1970300853,first,True,Dr Sandeep  Kumar|W1970300853
Dr Sandeep  Kumar,A5019074218,W2150287564,last,True,Dr Sandeep  Kumar|W2150287564
Dr Sandeep  Kumar,A5019074218,W2051772228,first,True,Dr Sandeep  Kumar|W2051772228
Dr Sandeep  Kumar,A5019074218,W2028514154,last,True,Dr Sandeep  Kumar|W2028514154
Dr Sandeep  Kumar,A5019074218,W2023951250,first,True,Dr Sandeep  Kumar|W2023951250
Dr Sandeep  Kumar,A5019074218,W2557076716,last,True,Dr Sandeep  Kumar|W2557076716
Dr Sandeep  Kumar,A5019074218,W3084284928,last,False,Dr Sandeep  Kumar|W3084284928
Dr Sandeep  Kumar,A5019074218,W2151525208,last,True,Dr Sandeep  Kumar|W2151525208
Dr Sandeep  Kumar,A5019074218,W1979799989,first,True,Dr Sandeep  Kumar|W1979799989
Dr Sandeep  Kumar,A5019074218,W2927237258,middle,False,Dr Sandeep  Kumar|W2927237258
Dr Sandeep  Kumar,A5019074218,W2070864743,first,True,Dr Sandeep  Kumar|W2070864743
Dr Sandeep  Kumar,A5019074218,W2958831570,last,False,Dr Sandeep  Kumar|W2958831570
Dr Sandeep  Kumar,A5019074218,W4249842695,first,True,Dr Sandeep  Kumar|W4249842695
Dr Sandeep  Kumar,A5019074218,W2040193514,middle,False,Dr Sandeep  Kumar|W2040193514
Dr Sandeep  Kumar,A5019074218,W1973302234,first,True,Dr Sandeep  Kumar|W1973302234
Dr Sandeep  Kumar,A5019074218,W4306407310,middle,False,Dr Sandeep  Kumar|W4306407310
Dr Sandeep  Kumar,A5019074218,W3033072007,last,True,Dr Sandeep  Kumar|W3033072007
Dr Sandeep  Kumar,A5019074218,W4381186853,middle,False,Dr Sandeep  Kumar|W4381186853
Dr Sandeep  Kumar,A5019074218,W4393479638,last,True,Dr Sandeep  Kumar|W4393479638
Dr Sandeep  Kumar,A5019074218,W4390100202,middle,True,Dr Sandeep  Kumar|W4390100202
Dr Sandeep  Kumar,A5019074218,W4396850573,middle,False,Dr Sandeep  Kumar|W4396850573
Dr Sandeep  Kumar,A5019074218,W4399710019,middle,False,Dr Sandeep  Kumar|W4399710019
Dr Sandeep  Kumar,A5019074218,W4403609181,last,True,Dr Sandeep  Kumar|W4403609181
Dr Sandeep  Kumar,A5019074218,W4409341942,first,False,Dr Sandeep  Kumar|W4409341942
Dr Sandeep  Kumar,A5019074218,W4400421013,last,True,Dr Sandeep  Kumar|W4400421013
Dr Sandeep  Kumar,A5019074218,W4408499419,last,False,Dr Sandeep  Kumar|W4408499419
Dr Sandeep  Kumar,A5019074218,W2121329413,first,False,Dr Sandeep  Kumar|W2121329413
Dr Sandeep  Kumar,A5019074218,W2049919860,middle,False,Dr Sandeep  Kumar|W2049919860
Dr Sandeep  Kumar,A5019074218,W2113720679,first,True,Dr Sandeep  Kumar|W2113720679
Dr Sandeep  Kumar,A5019074218,W2069064290,middle,False,Dr Sandeep  Kumar|W2069064290
Dr Sandeep  Kumar,A5019074218,W2049488335,last,False,Dr Sandeep  Kumar|W2049488335
Dr Sandeep  Kumar,A5019074218,W2054068378,last,True,Dr Sandeep  Kumar|W2054068378
Dr Sandeep  Kumar,A5019074218,W2071830246,last,True,Dr Sandeep  Kumar|W2071830246
Dr Sandeep  Kumar,A5019074218,W2065094392,first,True,Dr Sandeep  Kumar|W2065094392
Dr Sandeep  Kumar,A5019074218,W2114814815,first,True,Dr Sandeep  Kumar|W2114814815
Dr Sandeep  Kumar,A5019074218,W2951878295,first,False,Dr Sandeep  Kumar|W2951878295
Dr Sandeep  Kumar,A5019074218,W2065833431,last,False,Dr Sandeep  Kumar|W2065833431
Dr Sandeep  Kumar,A5019074218,W1965268421,last,False,Dr Sandeep  Kumar|W1965268421
Dr Sandeep  Kumar,A5019074218,W2083431913,last,False,Dr Sandeep  Kumar|W2083431913
Dr Sandeep  Kumar,A5019074218,W2084381237,first,True,Dr Sandeep  Kumar|W2084381237
Dr Sandeep  Kumar,A5019074218,W2016503582,middle,False,Dr Sandeep  Kumar|W2016503582
Dr Sandeep  Kumar,A5019074218,W2168812013,middle,False,Dr Sandeep  Kumar|W2168812013
Dr Sandeep  Kumar,A5019074218,W2794395651,middle,False,Dr Sandeep  Kumar|W2794395651
Dr Sandeep  Kumar,A5019074218,W2079159541,middle,False,Dr Sandeep  Kumar|W2079159541
Dr Sandeep  Kumar,A5019074218,W2000846909,middle,False,Dr Sandeep  Kumar|W2000846909
Dr Sandeep  Kumar,A5019074218,W1508237915,first,True,Dr Sandeep  Kumar|W1508237915
Dr Sandeep  Kumar,A5019074218,W2046220537,middle,False,Dr Sandeep  Kumar|W2046220537
Dr Sandeep  Kumar,A5019074218,W2598525652,last,True,Dr Sandeep  Kumar|W2598525652
Dr Sandeep  Kumar,A5019074218,W2029276722,last,False,Dr Sandeep  Kumar|W2029276722
Dr Sandeep  Kumar,A5019074218,W2103995173,middle,False,Dr Sandeep  Kumar|W2103995173
Dr Sandeep  Kumar,A5019074218,W2300669946,last,False,Dr Sandeep  Kumar|W2300669946
Dr Sandeep  Kumar,A5019074218,W2789537252,last,False,Dr Sandeep  Kumar|W2789537252
Dr Sandeep  Kumar,A5019074218,W2760195322,last,False,Dr Sandeep  Kumar|W2760195322
Dr Sandeep  Kumar,A5019074218,W2037005715,first,True,Dr Sandeep  Kumar|W2037005715
Dr Sandeep  Kumar,A5019074218,W2043768312,middle,False,Dr Sandeep  Kumar|W2043768312
Dr Sandeep  Kumar,A5019074218,W2044931750,last,False,Dr Sandeep  Kumar|W2044931750
Dr Sandeep  Kumar,A5019074218,W2062121604,last,True,Dr Sandeep  Kumar|W2062121604
Dr Sandeep  Kumar,A5019074218,W2125640904,middle,False,Dr Sandeep  Kumar|W2125640904
Dr Sandeep  Kumar,A5019074218,W2610813161,last,True,Dr Sandeep  Kumar|W2610813161
Dr Sandeep  Kumar,A5019074218,W2884090919,middle,False,Dr Sandeep  Kumar|W2884090919
Dr Sandeep  Kumar,A5019074218,W3021965545,middle,False,Dr Sandeep  Kumar|W3021965545
Dr Sandeep  Kumar,A5019074218,W2054761713,first,True,Dr Sandeep  Kumar|W2054761713
Dr Sandeep  Kumar,A5019074218,W2074671442,middle,False,Dr Sandeep  Kumar|W2074671442
Dr Sandeep  Kumar,A5019074218,W2549725933,last,True,Dr Sandeep  Kumar|W2549725933
Dr Sandeep  Kumar,A5019074218,W3089171142,last,False,Dr Sandeep  Kumar|W3089171142
Dr Sandeep  Kumar,A5019074218,W2004317667,last,True,Dr Sandeep  Kumar|W2004317667
Dr Sandeep  Kumar,A5019074218,W2086749324,last,True,Dr Sandeep  Kumar|W2086749324
Dr Sandeep  Kumar,A5019074218,W1183248101,last,False,Dr Sandeep  Kumar|W1183248101
Dr Sandeep  Kumar,A5019074218,W3109176491,middle,False,Dr Sandeep  Kumar|W3109176491
Dr Sandeep  Kumar,A5019074218,W4239613207,first,True,Dr Sandeep  Kumar|W4239613207
Dr Sandeep  Kumar,A5019074218,W1982955377,last,False,Dr Sandeep  Kumar|W1982955377
Dr Sandeep  Kumar,A5019074218,W2404508288,last,True,Dr Sandeep  Kumar|W2404508288
Dr Sandeep  Kumar,A5019074218,W2944492431,middle,False,Dr Sandeep  Kumar|W2944492431
Dr Sandeep  Kumar,A5019074218,W2164583273,middle,False,Dr Sandeep  Kumar|W2164583273
Dr Sandeep  Kumar,A5019074218,W2329033323,middle,False,Dr Sandeep  Kumar|W2329033323
Dr Sandeep  Kumar,A5019074218,W1963665252,last,False,Dr Sandeep  Kumar|W1963665252
Dr Sandeep  Kumar,A5019074218,W1964708148,middle,False,Dr Sandeep  Kumar|W1964708148
Dr Sandeep  Kumar,A5019074218,W2082100676,middle,False,Dr Sandeep  Kumar|W2082100676
Dr Sandeep  Kumar,A5019074218,W2605984456,middle,False,Dr Sandeep  Kumar|W2605984456
Dr Sandeep  Kumar,A5019074218,W1992074866,first,True,Dr Sandeep  Kumar|W1992074866
Dr Sandeep  Kumar,A5019074218,W2299006936,middle,False,Dr Sandeep  Kumar|W2299006936
Dr Sandeep  Kumar,A5019074218,W2588379532,last,True,Dr Sandeep  Kumar|W2588379532
Dr Sandeep  Kumar,A5019074218,W2611290848,last,True,Dr Sandeep  Kumar|W2611290848
Dr Sandeep  Kumar,A5019074218,W2781996362,last,True,Dr Sandeep  Kumar|W2781996362
Dr Sandeep  Kumar,A5019074218,W2977860748,middle,False,Dr Sandeep  Kumar|W2977860748
Dr Sandeep  Kumar,A5019074218,W2969713331,middle,False,Dr Sandeep  Kumar|W2969713331
Dr Sandeep  Kumar,A5019074218,W1969053118,middle,False,Dr Sandeep  Kumar|W1969053118
Dr Sandeep  Kumar,A5019074218,W2088459430,last,False,Dr Sandeep  Kumar|W2088459430
Dr Sandeep  Kumar,A5019074218,W2264339258,middle,False,Dr Sandeep  Kumar|W2264339258
Dr Sandeep  Kumar,A5019074218,W1995378837,last,True,Dr Sandeep  Kumar|W1995378837
Dr Sandeep  Kumar,A5019074218,W2793093066,last,False,Dr Sandeep  Kumar|W2793093066
Dr Sandeep  Kumar,A5019074218,W3198602004,middle,False,Dr Sandeep  Kumar|W3198602004
Dr Sandeep  Kumar,A5019074218,W4200052702,middle,False,Dr Sandeep  Kumar|W4200052702
Dr Sandeep  Kumar,A5019074218,W2012662135,first,True,Dr Sandeep  Kumar|W2012662135
Dr Sandeep  Kumar,A5019074218,W2896368155,middle,False,Dr Sandeep  Kumar|W2896368155
Dr Sandeep  Kumar,A5019074218,W1541354335,middle,False,Dr Sandeep  Kumar|W1541354335
Dr Sandeep  Kumar,A5019074218,W2121977406,last,True,Dr Sandeep  Kumar|W2121977406
Dr Sandeep  Kumar,A5019074218,W2755067789,middle,False,Dr Sandeep  Kumar|W2755067789
Dr Sandeep  Kumar,A5019074218,W2300795799,middle,False,Dr Sandeep  Kumar|W2300795799
Dr Sandeep  Kumar,A5019074218,W2529271169,middle,False,Dr Sandeep  Kumar|W2529271169
Dr Sandeep  Kumar,A5019074218,W2001040190,middle,False,Dr Sandeep  Kumar|W2001040190
Dr Sandeep  Kumar,A5019074218,W2246795128,middle,False,Dr Sandeep  Kumar|W2246795128
Dr Sandeep  Kumar,A5019074218,W2301000481,middle,False,Dr Sandeep  Kumar|W2301000481
Dr Sandeep  Kumar,A5019074218,W3198351515,last,True,Dr Sandeep  Kumar|W3198351515
Dr Sandeep  Kumar,A5019074218,W2002354896,last,True,Dr Sandeep  Kumar|W2002354896
Dr Sandeep  Kumar,A5019074218,W2887115884,middle,False,Dr Sandeep  Kumar|W2887115884
Dr Sandeep  Kumar,A5019074218,W4386074677,middle,False,Dr Sandeep  Kumar|W4386074677
Dr Sandeep  Kumar,A5019074218,W4388655928,middle,False,Dr Sandeep  Kumar|W4388655928
Dr Sandeep  Kumar,A5019074218,W2897709151,last,True,Dr Sandeep  Kumar|W2897709151
Dr Sandeep  Kumar,A5019074218,W3135658420,middle,False,Dr Sandeep  Kumar|W3135658420
Dr Sandeep  Kumar,A5019074218,W3199191768,last,False,Dr Sandeep  Kumar|W3199191768
Dr Sandeep  Kumar,A5019074218,W3204536749,middle,False,Dr Sandeep  Kumar|W3204536749
Dr Sandeep  Kumar,A5019074218,W4387498098,middle,False,Dr Sandeep  Kumar|W4387498098
Dr Sandeep  Kumar,A5019074218,W4388794101,last,True,Dr Sandeep  Kumar|W4388794101
