openalex_work_id,acd_name,funder_id,funder_name,funder_ror,award_id,award_name,funder_award_id
W2530420500,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W2530420500,Dr Quynh Van Le,,National Cancer Institute,,G3425324769,,
W2530420500,Dr Quynh Van Le,,National Cancer Institute,,G4635459854,,
W2530420500,Dr Quynh Van Le,,National Cancer Institute,,G4773971872,,
W2530420500,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G2146165888,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G2208054141,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G2244700454,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G2668780599,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G3060653710,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G3790545798,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G4354213545,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G5008971454,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G5077004032,,
W4304128547,Dr Quynh Van Le,,National Institute of Neurological Disorders and Stroke,,G5451681709,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G6105514657,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G6364927952,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G6781666549,,
W4304128547,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G6954810161,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G7050107820,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G7761796408,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G8006131617,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G8283168306,,
W4304128547,Dr Quynh Van Le,,National Cancer Institute,,G8996725063,,
W3144862461,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W3144862461,Dr Quynh Van Le,,National Cancer Institute,,G3064683840,,
W3144862461,Dr Quynh Van Le,,National Cancer Institute,,G3454386861,,
W3144862461,Dr Quynh Van Le,,Eli Lilly and Company,,G4155314115,,
W3144862461,Dr Quynh Van Le,,National Cancer Institute,,G434901823,,
W3144862461,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W3144862461,Dr Quynh Van Le,,National Cancer Institute,,G7058195172,,
W4200288067,Dr Quynh Van Le,,National Cancer Institute,,G5110314844,,
W4289595490,Dr Quynh Van Le,,National Cancer Institute,,G5311560395,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G2304223924,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G2554729840,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G3064683840,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G3454386861,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G434901823,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G4546973723,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G5077987289,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G6105514657,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W3170913318,Dr Quynh Van Le,,National Cancer Institute,,G7058195172,,
W3170913318,Dr Quynh Van Le,,Merck,,G7110314648,,
W4405234144,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G1315287416,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G2283406183,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G3064683840,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G3117298063,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G3208991802,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G3393056633,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G3425694315,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G4344150437,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G434901823,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G467764903,,
W4405234144,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G4695343607,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G4794917755,,
W4405234144,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G515441090,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G5311560395,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W4405234144,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G6597854303,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G7058195172,,
W4405234144,Dr Quynh Van Le,,National Cancer Institute,,G7838946147,,
W4405234144,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G7913809676,,
W4399054772,Dr Quynh Van Le,,National Cancer Institute,,G5110314844,,
W4399054772,Dr Quynh Van Le,,National Cancer Institute,,G7683844296,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G1399701270,,
W4406650605,Dr Quynh Van Le,,American Association of Physicists in Medicine,,G1829906156,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G201737659,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G3080143649,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G3556578238,,
W4406650605,Dr Quynh Van Le,,"National Heart, Lung, and Blood Institute",,G3642456841,,
W4406650605,Dr Quynh Van Le,,National Institutes of Health,,G3756226094,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G3756419963,,
W4406650605,Dr Quynh Van Le,,Massachusetts General Hospital,,G4476285258,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G5077987289,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G5308256580,,
W4406650605,Dr Quynh Van Le,,Massachusetts General Hospital,,G5607025778,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G6355124313,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G8027395122,,
W4406650605,Dr Quynh Van Le,,National Institute of Biomedical Imaging and Bioengineering,,G8173962070,,
W4406650605,Dr Quynh Van Le,,National Cancer Institute,,G937589277,,
W4411126545,Dr Quynh Van Le,,National Cancer Institute,,G2283406183,,
W4411126545,Dr Quynh Van Le,,National Institutes of Health,,G426698037,,
W4411126545,Dr Quynh Van Le,,American Cancer Society,,G4939341771,FTO in kidney cancer: Molecular mechanisms and targeted therapy,
W4411126545,Dr Quynh Van Le,,National Cancer Institute,,G7513956623,,
W4411126545,Dr Quynh Van Le,,National Institutes of Health,,G7707088817,,
W4401566905,Dr Quynh Van Le,,Medical Research Council,,G4741391056,,
W4401566905,Dr Quynh Van Le,,Medical Research Council,,G7579018739,,
W4391718584,Dr Quynh Van Le,,Japan Society for the Promotion of Science,,G299247053,,
W4391718584,Dr Quynh Van Le,,Japan Society for the Promotion of Science,,G4660744957,,
W4391718584,Dr Quynh Van Le,,Japan Society for the Promotion of Science,,G5155409261,Research and development about helium and proton hybrid system with proton CT and Immuno-radiotherapy,
W4391718584,Dr Quynh Van Le,,Japan Society for the Promotion of Science,,G7594894068,The development of methods to control enzyme activity using protein-protein splicing and virus-like particles,
W4391718584,Dr Quynh Van Le,,Japan Society for the Promotion of Science,,G7989156527,Optimization of cancer treatment based on intra-tumor metabolic geometry,
W1970923496,Dr Quynh Van Le,,National Cancer Institute,,G4869113573,,
W2154570205,Dr Quynh Van Le,,National Cancer Institute,,G1084003004,,
W2074018533,Dr Quynh Van Le,,National Cancer Institute,,G3318684225,,
W2074018533,Dr Quynh Van Le,,National Cancer Institute,,G4006615129,,
W2074018533,Dr Quynh Van Le,,National Cancer Institute,,G5202301410,,
W2074018533,Dr Quynh Van Le,,National Cancer Institute,,G8004033571,,
W2148591855,Dr Quynh Van Le,,National Cancer Institute,,G7894080719,,
W2148591855,Dr Quynh Van Le,,National Cancer Institute,,G8004033571,,
W3148747298,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W3148747298,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W3047925725,Dr Quynh Van Le,,Cancer Research UK,,G5522554483,,
W3047925725,Dr Quynh Van Le,,"Ministry of Education, Culture, Sports, Science and Technology",,G7522173772,,
W3047925725,Dr Quynh Van Le,,"Ministry of Education, Culture, Sports, Science and Technology",,G8753360238,,
W3008721762,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G1046261166,,
W4379094539,Dr Quynh Van Le,,NRG Oncology,,G2121131989,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G2554729840,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G3064683840,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G3454386861,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G434901823,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G5077987289,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G5110314844,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W4379094539,Dr Quynh Van Le,,NRG Oncology,,G6703173951,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G7058195172,,
W4379094539,Dr Quynh Van Le,,NRG Oncology,,G7286866123,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G7683844296,,
W4379094539,Dr Quynh Van Le,,NRG Oncology,,G815495650,,
W4379094539,Dr Quynh Van Le,,National Cancer Institute,,G8722719348,,
W4411724484,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G1315287416,,
W4411724484,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G1892677220,,
W4411724484,Dr Quynh Van Le,,U.S. Department of Veterans Affairs,,G208761106,,
W4411724484,Dr Quynh Van Le,,National Cancer Institute,,G2283406183,,
W4411724484,Dr Quynh Van Le,,National Cancer Institute,,G2870083389,,
W4411724484,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W4411724484,Dr Quynh Van Le,,National Cancer Institute,,G3425694315,,
W4411724484,Dr Quynh Van Le,,National Cancer Institute,,G4533328248,,
W4411724484,Dr Quynh Van Le,,National Institutes of Health,,G4687026333,,
W4411724484,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G4695343607,,
W4411724484,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G515441090,,
W4411724484,Dr Quynh Van Le,,National Institutes of Health,,G5220741728,,
W4411724484,Dr Quynh Van Le,,National Institutes of Health,,G5285450312,,
W4411724484,Dr Quynh Van Le,,National Cancer Institute,,G5311560395,,
W4411724484,Dr Quynh Van Le,,U.S. Department of Veterans Affairs,,G5573910450,,
W4411724484,Dr Quynh Van Le,,U.S. Department of Veterans Affairs,,G5714347835,,
W4411724484,Dr Quynh Van Le,,U.S. Department of Veterans Affairs,,G5988757229,,
W4411724484,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G6466281246,,
W4411724484,Dr Quynh Van Le,,National Institutes of Health,,G6536990004,,
W4411724484,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G6597854303,,
W4411724484,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G6786136371,,
W4411724484,Dr Quynh Van Le,,U.S. Department of Veterans Affairs,,G6991630758,,
W4411724484,Dr Quynh Van Le,,National Cancer Institute,,G7064640711,,
W4411724484,Dr Quynh Van Le,,U.S. Department of Veterans Affairs,,G7188679532,,
W4411724484,Dr Quynh Van Le,,National Institutes of Health,,G7707088817,,
W4411724484,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G7913809676,,
W4411724484,Dr Quynh Van Le,,National Institutes of Health,,G8130962560,,
W4411724484,Dr Quynh Van Le,,National Institutes of Health,,G8815146961,,
W4411004966,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W4411004966,Dr Quynh Van Le,,National Cancer Institute,,G3064683840,,
W4411004966,Dr Quynh Van Le,,National Cancer Institute,,G3454386861,,
W4411004966,Dr Quynh Van Le,,National Cancer Institute,,G434901823,,
W4411004966,Dr Quynh Van Le,,National Cancer Institute,,G4629009899,,
W4411004966,Dr Quynh Van Le,,National Cancer Institute,,G4635459854,,
W4411004966,Dr Quynh Van Le,,EMD Serono,,G6047002288,,
W4411004966,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W4411004966,Dr Quynh Van Le,,NRG Oncology,,G6703173951,,
W4411004966,Dr Quynh Van Le,,EMD Serono,,G6875260017,,
W4411004966,Dr Quynh Van Le,,EMD Serono,,G699184124,,
W4411004966,Dr Quynh Van Le,,National Cancer Institute,,G7058195172,,
W4411004966,Dr Quynh Van Le,,NRG Oncology,,G7286866123,,
W4411004966,Dr Quynh Van Le,,NRG Oncology,,G815495650,,
W4412776056,Dr Quynh Van Le,,National Cancer Institute,,G3064683840,,
W4412776056,Dr Quynh Van Le,,National Cancer Institute,,G3454386861,,
W4412776056,Dr Quynh Van Le,,National Cancer Institute,,G434901823,,
W4412776056,Dr Quynh Van Le,,EMD Serono,,G6047002288,,
W4412776056,Dr Quynh Van Le,,NRG Oncology,,G6703173951,,
W4412776056,Dr Quynh Van Le,,EMD Serono,,G6875260017,,
W4412776056,Dr Quynh Van Le,,EMD Serono,,G699184124,,
W4412776056,Dr Quynh Van Le,,NRG Oncology,,G7286866123,,
W4412776056,Dr Quynh Van Le,,NRG Oncology,,G815495650,,
W1999086587,Dr Quynh Van Le,,National Cancer Institute,,G6408983997,,
W1999086587,Dr Quynh Van Le,,National Cancer Institute,,G8004033571,,
W2100268360,Dr Quynh Van Le,,National Cancer Institute,,G4006615129,,
W2100268360,Dr Quynh Van Le,,National Cancer Institute,,G5202301410,,
W2036541158,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G1529675201,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G1808023464,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G1893718311,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G2368087976,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G2932694041,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G3056245562,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G4006615129,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G433190984,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G4559479200,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G4635459854,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G5202301410,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G5520364560,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G6345474057,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G6951967217,,
W2036541158,Dr Quynh Van Le,,National Cancer Institute,,G898094265,,
W1975643709,Dr Quynh Van Le,,National Human Genome Research Institute,,G132990208,,
W1975643709,Dr Quynh Van Le,,National Human Genome Research Institute,,G3075648001,,
W1975643709,Dr Quynh Van Le,,National Cancer Institute,,G3318684225,,
W1975643709,Dr Quynh Van Le,,National Cancer Institute,,G4458329181,,
W1975643709,Dr Quynh Van Le,,National Cancer Institute,,G5202301410,,
W1975643709,Dr Quynh Van Le,,National Human Genome Research Institute,,G5255175588,,
W1975643709,Dr Quynh Van Le,,National Cancer Institute,,G8004033571,,
W1995282868,Dr Quynh Van Le,,National Cancer Institute,,G533094449,,
W2097642780,Dr Quynh Van Le,,National Cancer Institute,,G1084003004,,
W2097642780,Dr Quynh Van Le,,National Cancer Institute,,G1528230960,,
W2097642780,Dr Quynh Van Le,,National Cancer Institute,,G2245801794,,
W2097642780,Dr Quynh Van Le,,National Cancer Institute,,G5311560395,,
W2097642780,Dr Quynh Van Le,,National Cancer Institute,,G8004033571,,
W2097642780,Dr Quynh Van Le,,National Cancer Institute,,G8575751165,,
W4280494667,Dr Quynh Van Le,,National Institute of Allergy and Infectious Diseases,,G1863964350,,
W4280494667,Dr Quynh Van Le,,National Cancer Institute,,G2178698503,,
W4280494667,Dr Quynh Van Le,,NRG Oncology,,G2345264100,,
W4280494667,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W4280494667,Dr Quynh Van Le,,National Cancer Institute,,G3117298063,,
W4280494667,Dr Quynh Van Le,,National Cancer Institute,,G339399606,,
W4280494667,Dr Quynh Van Le,,National Cancer Institute,,G4319453063,,
W4280494667,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W4280494667,Dr Quynh Van Le,,NRG Oncology,,G6703173951,,
W4280494667,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G6997160877,,
W4280494667,Dr Quynh Van Le,,National Cancer Institute,,G7058195172,,
W4280494667,Dr Quynh Van Le,,National Institute of Dental and Craniofacial Research,,G7094316423,,
W4280494667,Dr Quynh Van Le,,NRG Oncology,,G7286866123,,
W4280494667,Dr Quynh Van Le,,NRG Oncology,,G815495650,,
W4280494667,Dr Quynh Van Le,,Japan Society for the Promotion of Science,,G8381443765,Investigation of extracapsular spread specific gene mutation of the cervical lymph node metastasis in oral cancer,
W3210655451,Dr Quynh Van Le,,National Cancer Institute,,G1974211183,,
W3210655451,Dr Quynh Van Le,,National Cancer Institute,,G2908393891,,
W3210655451,Dr Quynh Van Le,,National Cancer Institute,,G3064683840,,
W3210655451,Dr Quynh Van Le,,National Cancer Institute,,G3454386861,,
W3210655451,Dr Quynh Van Le,,National Cancer Institute,,G434901823,,
W3210655451,Dr Quynh Van Le,,National Cancer Institute,,G6318623404,,
W3210655451,Dr Quynh Van Le,,National Cancer Institute,,G7058195172,,
W4294276818,Dr Quynh Van Le,,NRG Oncology,,G2121131989,,
W4294276818,Dr Quynh Van Le,,Pennsylvania Department of Health,,G2141699258,,
W4294276818,Dr Quynh Van Le,,National Cancer Institute,,G2554729840,,
